"","X","estimate","SE","df","t.ratio","pval","padj","fold_change","gene","Chr","male_fold_change","female_fold_change","female_direction","male_direction","opp"
"ILMN_1725862","ILMN_1725862",-0.308342246927359,0.0148152588286056,290.766567421901,-20.8124778982603,1.53744514496285e-59,1.82463989804191e-55,1.23147231467392,"USP3","15",1.2039457607628,1.29156356287528,"positive","positive",0
"ILMN_1804743","ILMN_1804743",-0.174266735429809,0.0178243649322411,291.079515504639,-9.7768832770357,1.04682844393857e-19,9.20580933599579e-16,1.12195814813849,"USP32","17",1.09981573160017,1.17009452439411,"positive","positive",0
"ILMN_1686319","ILMN_1686319",0.106366707838078,0.0185958049365678,289.663203869517,5.71993028540072,2.65416886681582e-08,0.000153543668945295,-1.07814782894775,"USP37","2",-1.06551757155657,-1.10525883674262,"negative","negative",0
"ILMN_1704876","ILMN_1704876",-0.0644630181800634,0.0135274358555705,290.339613413913,-4.76535382376388,2.98387622498682e-06,0.0144393030227365,1.03920923407515,"USP38","4",1.02293247750201,1.07436601965874,"positive","positive",0
"ILMN_1773505","ILMN_1773505",-0.251674381925311,0.0212040249989495,289.899640804653,-11.8691796457408,9.50732780261343e-27,9.39038767064129e-23,1.19223762984924,"USP4","3",1.16035269371306,1.26233417283398,"positive","positive",0
"ILMN_1798712","ILMN_1798712",-0.172091718462533,0.0132282500664825,290.531870915155,-13.0094092262873,8.41900518608356e-31,8.77176150338046e-27,1.12544822476792,"USP4","3",1.10914038287376,1.16060687499332,"positive","positive",0
"ILMN_2115696","ILMN_2115696",0.0914234287978772,0.0134498719195358,289.97837968188,6.79734568067413,6.06466226295654e-11,4.09971168975862e-07,-1.07341536904076,"USP42","7",-1.05843192943803,-1.10569157548004,"negative","negative",0
"ILMN_1722953","ILMN_1722953",0.093253921334712,0.0194500745907265,289.84411137133,4.79452769703897,2.61037894762433e-06,0.0126864416854542,-1.07041036014282,"USP47","11",-1.04190484574731,-1.13306611603163,"negative","negative",0
"ILMN_1756873","ILMN_1756873",-0.087225291940391,0.0166076709802657,289.786371547844,-5.25210862161455,2.9161348665615e-07,0.00154321857138435,1.07729014171959,"USP48","1",1.06014660836655,1.11433382637986,"positive","positive",0
"ILMN_1680279","ILMN_1680279",-0.0761684222755604,0.0142759524287705,289.960448606012,-5.33543542230198,1.92370534505868e-07,0.00103553058724509,1.05302614735056,"USP49","6",1.03750437618406,1.08650331381535,"positive","positive",0
"ILMN_1671494","ILMN_1671494",0.251237002905984,0.0155578789047146,290.800589441407,16.1485382708468,2.55897730694479e-42,2.91902541403192e-38,-1.19389849498486,"USP5","12",-1.16335824272932,-1.26091372485594,"negative","negative",0
"ILMN_1729319","ILMN_1729319",0.0774348514880609,0.0129821837135561,289.804071963654,5.96470156305082,7.12537138053776e-09,4.30016162815454e-05,-1.04495522866877,"USP7","16",-1.0383550712837,-1.05900293932769,"negative","negative",0
"ILMN_1662686","ILMN_1662686",0.0777819292572068,0.0156923726388256,290.211284842625,4.95667105589637,1.2212064785471e-06,0.00611458083808533,-1.06023306693364,"USPL1","13",-1.02572113146265,-1.13681765718969,"negative","negative",0
"ILMN_2130838","ILMN_2130838",0.154673855169662,0.0156969727733779,289.86760243698,9.85373787689744,6.04551009416971e-20,5.34120816819894e-16,-1.11981425859594,"UTP11L","1",-1.10563550423456,-1.15029460277498,"negative","negative",0
"ILMN_1686645","ILMN_1686645",0.110464270803051,0.0164796338722956,289.605676302451,6.70307797242728,1.06529962631892e-10,7.11407090455775e-07,-1.08413620868933,"UTP14C","13",-1.0729137948306,-1.10817361668542,"negative","negative",0
"ILMN_1774860","ILMN_1774860",0.0792885904170855,0.0152811517907423,289.964209515026,5.18865276013557,3.98697708960293e-07,0.00208518901786233,-1.05361043657566,"UTP23","8",-1.04303652436883,-1.07624757328121,"negative","negative",0
"ILMN_1745423","ILMN_1745423",0.120675487664395,0.0189438833550635,289.762493168553,6.37015575964996,7.39721893984771e-10,4.71942568362284e-06,-1.09087210024123,"UTP3","4",-1.06730264894704,-1.14226364740386,"negative","negative",0
"ILMN_1778238","ILMN_1778238",0.0613531565240633,0.0112371893586834,290.633520162699,5.45983115223144,1.02313601484698e-07,0.000565998843413349,-1.0498757642531,"UTP6","17",-1.0345058448248,-1.08302015609869,"negative","negative",0
"ILMN_1799024","ILMN_1799024",0.110638180539602,0.0172182984271032,289.605676302451,6.4256163875896,5.38531362114845e-10,3.46275665839845e-06,-1.07976704535184,"VAC14","16",-1.07842959316556,-1.08259119581147,"negative","negative",0
"ILMN_1714527","ILMN_1714527",-0.0940469765466261,0.0127027770990534,291.005030955739,-7.40365479243389,1.43500449867693e-12,1.03923025794183e-08,1.06228427115546,"VAMP3","1",1.05232433230307,1.08358487833063,"positive","positive",0
"ILMN_1809467","ILMN_1809467",0.173875243078639,0.014443044114405,293.295032127236,12.0386839298802,2.14313478268087e-27,2.13927714007204e-23,-1.13832082505207,"VAMP5","2",-1.13388954233882,-1.1477166625579,"negative","negative",0
"ILMN_2190084","ILMN_2190084",0.232708493287735,0.0191867247822582,290.237227742515,12.1286199665989,1.15639581916232e-27,1.15917116912831e-23,-1.17783503962885,"VAMP8","2",-1.16809841396394,-1.19862182157956,"negative","negative",0
"ILMN_1779410","ILMN_1779410",-0.161045757448944,0.0202068715568373,290.464729413526,-7.96985109723487,3.65264136813879e-14,2.78586957147946e-10,1.11019233248867,"VAPA","18",1.06716548806474,1.20663795535305,"positive","positive",0
"ILMN_1690822","ILMN_1690822",-0.19933700858449,0.0179688775514945,290.091687686554,-11.0934591219312,4.50617205989616e-24,4.2786103708714e-20,1.1512642774771,"VAPA","18",1.12269064631965,1.21388774415956,"positive","positive",0
"ILMN_1696601","ILMN_1696601",0.215803744284949,0.0194905953522572,290.381434424066,11.0721986878639,5.28108064018669e-24,5.00752066302502e-20,-1.16636289924397,"VARS","6",-1.14564659743664,-1.21125793656215,"negative","negative",0
"ILMN_1737585","ILMN_1737585",0.215351114829099,0.0183569923757082,291.427999614041,11.7312853010754,2.73167163794292e-26,2.68523322009789e-22,-1.15377096779756,"VARS2","6",-1.1354296675492,-1.19340173213746,"negative","negative",0
"ILMN_1796216","ILMN_1796216",0.176879189497869,0.0201515846988772,292.909614944433,8.77743324611708,1.41604289490709e-16,1.15874790090247e-12,-1.13050173587541,"VASH1","14",-1.12435415124354,-1.14356822667651,"negative","negative",0
"ILMN_1743646","ILMN_1743646",-0.238898863247809,0.022462512216157,291.851335648912,-10.6354472264225,1.52608151051148e-22,1.41360930318678e-18,1.18046786998896,"VASP","19",1.15880776187357,1.2274520522079,"positive","positive",0
"ILMN_1812001","ILMN_1812001",-0.196307904906102,0.025705526928911,289.766150898499,-7.63679754353973,3.2575309571265e-13,2.40992140208218e-09,1.14606104551886,"VASP","19",1.1306643292013,1.17920005504905,"positive","positive",0
"ILMN_1700690","ILMN_1700690",0.136255542500745,0.0167318718969623,290.154130480321,8.14347272916203,1.14834785465938e-14,8.90547463150279e-11,-1.09480991179882,"VAT1","17",-1.07613065887324,-1.13524547119424,"negative","negative",0
"ILMN_1717334","ILMN_1717334",-0.11500107262882,0.0149250114545333,290.096825048541,-7.70525858416608,2.08447397002969e-13,1.55230776548111e-09,1.07830174002333,"VAV1","19",1.06558156561671,1.10560927165195,"positive","positive",0
"ILMN_2290068","ILMN_2290068",-0.212500851336044,0.0219232843089042,289.667677263891,-9.69292959676379,2.00281174963285e-19,1.75125859387896e-15,1.16019575470639,"VAV3","1",1.13719290338036,1.21020992349522,"positive","positive",0
"ILMN_1657679","ILMN_1657679",-0.219812302981185,0.0179989176587127,290.062086276967,-12.212528950305,5.89417476272988e-28,5.93130806373508e-24,1.16175808945317,"VAV3","1",1.12695837392745,1.23865842942507,"positive","positive",0
"ILMN_2399463","ILMN_2399463",-0.256117941534762,0.0242727401172931,295.009190999077,-10.5516699102419,2.70264245138295e-22,2.49345792564591e-18,1.17952397646279,"VAV3","1",1.1586125879043,1.22483943519085,"positive","positive",0
"ILMN_1687301","ILMN_1687301",0.123815307850918,0.021252210120801,291.438092634346,5.8259967856111,1.500718629919e-08,8.84373488611267e-05,-1.09893590133553,"VCAN","5",-1.09188417900753,-1.11394708368201,"negative","negative",0
"ILMN_1795429","ILMN_1795429",-0.123325507698035,0.0139284937448975,291.723113027882,-8.85418839658906,8.3723422013575e-17,6.88708869483668e-13,1.09032855400842,"VCL","10",1.07074139846225,1.13279025777093,"positive","positive",0
"ILMN_2413527","ILMN_2413527",-0.145600754789082,0.0178814781564772,291.150166709642,-8.14254579598841,1.14386536718979e-14,8.8729636532912e-11,1.11276437098985,"VCL","10",1.10186548337118,1.13608837456462,"positive","positive",0
"ILMN_2175601","ILMN_2175601",0.193951756741522,0.0164024020059615,289.985675343124,11.8245947557577,1.3564533129314e-26,1.33705603055648e-22,-1.14975646447576,"VDAC1","5",-1.12557153215058,-1.20244203294331,"negative","negative",0
"ILMN_1729816","ILMN_1729816",0.102822325467121,0.00978368992767654,290.935833901673,10.5095650237496,4.11713176586868e-22,3.78693779824601e-18,-1.07843392338453,"VDAC3","8",-1.06732152836951,-1.10223391063744,"negative","negative",0
"ILMN_2319952","ILMN_2319952",-0.115731230327059,0.0220084373947139,289.791667849427,-5.25849374271595,2.82519467128684e-07,0.00149678813684777,1.08521028192307,"VDR","12",1.07107596639862,1.11561249202115,"positive","positive",0
"ILMN_2375879","ILMN_2375879",-0.117209915631112,0.0200118214823836,289.932012913224,-5.85703384043733,1.27627488209991e-08,7.56958632573457e-05,1.09377229894358,"VEGFA","6",1.07467927094987,1.13512943946713,"positive","positive",0
"ILMN_1726981","ILMN_1726981",0.257263242989768,0.0189639571463468,291.072340359808,13.565905101158,8.0279310816382e-33,8.54412705018754e-29,-1.19663055628816,"VEGFB","11",-1.17627051093985,-1.24070128336161,"negative","negative",0
"ILMN_1722855","ILMN_1722855",0.143828231440007,0.0203969317542009,289.898721047796,7.05146407181484,1.30078571585205e-11,9.07948429664731e-08,-1.10671269518839,"VEGFB","11",-1.06296995550469,-1.20488587100616,"negative","negative",0
"ILMN_1782352","ILMN_1782352",0.17123247761341,0.0213431134752752,291.639947676761,8.02284436203617,2.53847797067912e-14,1.94650490791675e-10,-1.1329714462259,"VENTX","10",-1.14089457121089,-1.11645296503469,"negative","negative",0
"ILMN_1774828","ILMN_1774828",0.186974409785,0.0212153601445672,290.047893325222,8.81316218583639,1.14355717002416e-16,9.37602523702809e-13,-1.13878365748821,"VEZT","12",-1.12167706436277,-1.17569538776085,"negative","negative",0
"ILMN_1768480","ILMN_1768480",0.162038221293098,0.0162029624157615,289.928823160383,10.000530590349,2.01339274038545e-20,1.79715436006805e-16,-1.12024309302776,"VGLL4","3",-1.11029667681037,-1.1414981755782,"negative","negative",0
"ILMN_1795937","ILMN_1795937",0.22804178007381,0.0181731672120812,290.551147877525,12.5482684120252,3.74131179047071e-29,3.82025346924964e-25,-1.17565539579764,"EZR","6",-1.16008734356552,-1.20915300059183,"negative","negative",0
"ILMN_1739946","ILMN_1739946",0.0721419309509246,0.0099348423429902,290.674655078159,7.26150737578904,3.52147722519675e-12,2.514686886513e-08,-1.05130191663556,"VKORC1","16",-1.03543352730714,-1.085545826519,"negative","negative",0
"ILMN_1674574","ILMN_1674574",-0.497054964429034,0.0277739528461497,291.180258344039,-17.8964430155983,7.91104068799357e-49,9.23297558695729e-45,1.42325674088166,"VNN1","6",1.36500317937029,1.55429693568891,"positive","positive",0
"ILMN_1678939","ILMN_1678939",-0.337948975830675,0.0212942443343561,292.695342495282,-15.8704375945113,2.364144754613e-41,2.68543202676491e-37,1.26591379000132,"VNN2","6",1.22646096615925,1.35326692860253,"positive","positive",0
"ILMN_1758864","ILMN_1758864",-0.377993588474795,0.0250240456632159,292.520770524553,-15.1052149425393,1.65613339385376e-38,1.85039784095281e-34,1.30035380432296,"VNN2","6",1.23918358140476,1.43933998864625,"positive","positive",0
"ILMN_2387680","ILMN_2387680",-0.486213370428203,0.0255511432519717,291.662847718534,-19.0290260452703,4.745127981642e-53,5.5854901471908e-49,1.40261324015088,"VNN3","6",1.35147863259918,1.51680485215757,"positive","positive",0
"ILMN_1804935","ILMN_1804935",-0.533152682845977,0.0272595817904149,291.75716822852,-19.5583588532325,5.21250200354359e-55,6.1523161147825e-51,1.44501802980318,"VNN3","6",1.38533617914739,1.57935271808398,"positive","positive",0
"ILMN_1700147","ILMN_1700147",0.475386828244051,0.0284096541531633,292.583887993589,16.7332845968883,1.46171824475424e-44,1.6819991842387e-40,-1.39673259285784,"VPREB3","22",-1.33283868698962,-1.5415984127703,"negative","negative",0
"ILMN_2414826","ILMN_2414826",0.130232906482076,0.0204067942253051,289.913788771957,6.38184053037506,6.91424478906948e-10,4.42027669365212e-06,-1.09398709094103,"VPS13A","9",-1.09924243280841,-1.08299344622121,"negative","negative",0
"ILMN_1765165","ILMN_1765165",-0.186207076864358,0.0209231865361827,289.9139328376,-8.89955631482555,6.22683622636015e-17,5.1402533048603e-13,1.13766482390838,"VPS13B","8",1.11832534095339,1.17952546420336,"positive","positive",0
"ILMN_2268409","ILMN_2268409",-0.135435796008852,0.0179842564929978,290.321578837158,-7.53079762077372,6.4147449106704e-13,4.698159172575e-09,1.10365276144967,"VPS13B","8",1.09183726005167,1.12897462291398,"positive","positive",0
"ILMN_2252705","ILMN_2252705",-0.139880884162086,0.0198614514705707,290.510654308624,-7.0428329152757,1.36633225515849e-11,9.52880114747531e-08,1.1036089739597,"VPS13B","8",1.07845972306304,1.15854869513341,"positive","positive",0
"ILMN_2398865","ILMN_2398865",0.184424479028404,0.0202732679482268,290.630259473178,9.09692899533422,1.51182913657898e-17,1.26797109684879e-13,-1.13513732462288,"VPS13C","15",-1.1389898577373,-1.12706062505691,"negative","negative",0
"ILMN_1721575","ILMN_1721575",-0.16507640873065,0.0159251138516996,289.810948936121,-10.3657914328212,1.27105489136421e-21,1.15894784994589e-17,1.12250118909835,"VPS18","15",1.11163655489471,1.14574766928337,"positive","positive",0
"ILMN_2406043","ILMN_2406043",-0.187584228692626,0.0201105718209454,290.620601597396,-9.32764271263806,2.86404238780223e-18,2.44073692288506e-14,1.15272669911238,"CHMP3,RNF103-CHMP3","2",1.11500169341078,1.23646507845683,"positive","positive",0
"ILMN_1683827","ILMN_1683827",-0.178187301383036,0.0170458585164204,290.656279223149,-10.4534072725869,6.37745181171504e-22,5.84493458543683e-18,1.14186119147586,"CHMP3,RNF103-CHMP3","2",1.12376467737018,1.18096002971949,"positive","positive",0
"ILMN_1789243","ILMN_1789243",0.130705140528775,0.0137938848315458,289.803084440966,9.47558589367521,9.87990760596353e-19,8.51351638405877e-15,-1.0974903246779,"VPS33B","15",-1.08583835924973,-1.12245821843076,"negative","negative",0
"ILMN_1761721","ILMN_1761721",0.131837516591761,0.0129108864229267,289.880152027619,10.2113450829874,4.10810327836085e-21,3.71947670822791e-17,-1.10304959425956,"VPS35","16",-1.09863426273818,-1.11241321776521,"negative","negative",0
"ILMN_1802519","ILMN_1802519",0.150265729152889,0.0197117987899757,290.004425878221,7.62313631312558,3.55110831515312e-13,2.62426904489816e-09,-1.12070526358388,"VPS36","13",-1.10246923371446,-1.16013198283814,"negative","negative",0
"ILMN_1710427","ILMN_1710427",-0.289521258477411,0.0177124360747022,290.221120782436,-16.3456487439873,4.99218694892335e-43,5.70706812000917e-39,1.22320468210751,"VPS37B","12",1.20304754734149,1.26679917264945,"positive","positive",0
"ILMN_1789233","ILMN_1789233",-0.0887567217021554,0.0136645463424197,291.319958836379,-6.49540200442822,3.57058821580989e-10,2.32123939909801e-06,1.06141452640683,"VPS37C","11",1.03610592559081,1.11679572125551,"positive","positive",0
"ILMN_1770388","ILMN_1770388",-0.114802287875051,0.0147630969721627,289.650090731705,-7.77630114409748,1.31693880140934e-13,9.870456316563e-10,1.08303857779695,"VPS39","15",1.0792670684476,1.09103034863535,"positive","positive",0
"ILMN_2280911","ILMN_2280911",-0.0804899434961013,0.0177859769726556,290.09306022605,-4.52547215257547,8.80119740839484e-06,0.0404238996967575,1.05841576970492,"VPS41","7",1.04598479711757,1.08510027619579,"positive","positive",0
"ILMN_1703379","ILMN_1703379",-0.0764698272872662,0.011448452881706,290.624313487313,-6.67949006537477,1.21855356981182e-10,8.1240966499354e-07,1.04885854570165,"VPS41","7",1.02885036298295,1.09230963262768,"positive","positive",0
"ILMN_1683243","ILMN_1683243",0.227120321517252,0.0165924917611463,290.001257844497,13.6881382728233,3.05847724073172e-33,3.26890047489406e-29,-1.17511483231192,"VPS45","1",-1.1496874841204,-1.23056023375564,"negative","negative",0
"ILMN_1792587","ILMN_1792587",-0.161695096271303,0.0123948494990183,290.599485652654,-13.0453456723383,6.23459198780855e-31,6.50392636168188e-27,1.11134042988225,"VPS4B","18",1.09614558366895,1.14405724301533,"positive","positive",0
"ILMN_1666632","ILMN_1666632",0.0967513430490032,0.0121667152129823,290.423570454231,7.95213345223745,4.10984671139161e-14,3.12964827072471e-10,-1.0672595912756,"VPS52","6",-1.05744147838089,-1.08825106078992,"negative","negative",0
"ILMN_1678268","ILMN_1678268",-0.223079337408053,0.0135432659840958,291.049770656556,-16.4716057168205,1.58088195389738e-43,1.81121645458023e-39,1.16768410883705,"VPS8","3",1.15087192585486,1.20392480340707,"positive","positive",0
"ILMN_2415170","ILMN_2415170",-0.158032676266751,0.0243183597239289,289.605676302451,-6.4984924172846,3.53502297893703e-10,2.29847194090486e-06,1.1097647952552,"VPS8","3",1.06028317172682,1.22174086943807,"positive","positive",0
